id,images,text,likes,replies,retweets,quotes,timestamp,url,comment_text,comment_text_norm,keep,keep_reason
2027402396108763347,,"Some people are just happy with one. The guy who gets his dream car (girl) will cherish it with everything he has. He will polish it and make sure everything is perfect all the time. 
The rich (spoiled) guy that has multiple (whatever) has to divide his attention between them all. Not one is special to him. He doesn’t have the time to focus on one because he has so many. 
When you can’t full devote all your undivided attention something’s will definitely fall through the cracks.",28,1,0,0,2026-02-27T15:16:00.000Z,https://x.com/honor_dennis/status/2027402396108763347,"Some people are just happy with one. The guy who gets his dream car (girl) will cherish it with everything he has. He will polish it and make sure everything is perfect all the time. 
The rich (spoiled) guy that has multiple (whatever) has to divide his attention between them all. Not one is special to him. He doesn’t have the time to focus on one because he has so many. 
When you can’t full devote all your undivided attention something’s will definitely fall through the cracks.",Some people are just happy with one. The guy who gets his dream car (girl) will cherish it with everything he has. He will polish it and make sure everything is perfect all the time. The rich (spoiled) guy that has multiple (whatever) has to divide his attention between them all. Not one is special to him. He doesn't have the time to focus on one because he has so many. When you can't full devote all your undivided attention something's will definitely fall through the cracks.,True,piece_relevant
2027496196529344785,,"I know what you’re saying but cars are not people with their own personality and so on. 

If women didn’t have that it would be lame.

If you can figure out how to be openly with more than one, it’s possible and much more fulfilling than just buying another thing.",3,0,0,0,2026-02-27T21:28:00.000Z,https://x.com/bboyshogi/status/2027496196529344785,"I know what you’re saying but cars are not people with their own personality and so on. 

If women didn’t have that it would be lame.

If you can figure out how to be openly with more than one, it’s possible and much more fulfilling than just buying another thing.","I know what you're saying but cars are not people with their own personality and so on. If women didn't have that it would be lame. If you can figure out how to be openly with more than one, it's possible and much more fulfilling than just buying another thing.",True,piece_relevant
2027371122665091337,,"True love isn’t about variety, it’s about loyalty. A man who truly loves invests in one heart… that’s passion, not brokenness 💯",60,11,1,0,2026-02-27T13:11:00.000Z,https://x.com/i38at/status/2027371122665091337,"True love isn’t about variety, it’s about loyalty. A man who truly loves invests in one heart… that’s passion, not brokenness 💯","True love isn't about variety, it's about loyalty. A man who truly loves invests in one heart… that's passion, not brokenness 💯",True,piece_relevant
2027359338113712591,,"Social Engineering 😂

Once they wake up they will realize they can literally have anything they want.",58,1,0,0,2026-02-27T12:25:00.000Z,https://x.com/albertochola1/status/2027359338113712591,"Social Engineering 😂

Once they wake up they will realize they can literally have anything they want.",Social Engineering 😂 Once they wake up they will realize they can literally have anything they want.,False,weak
2027381746589651308,,"Comparing women to cars is already where the logic falls apart. Love isn’t about collecting options, it’s about choosing one person fully. Some men aren’t “restricted"", they’re intentional. Depth over variety.",37,3,1,0,2026-02-27T13:54:00.000Z,https://x.com/buildyasef_/status/2027381746589651308,"Comparing women to cars is already where the logic falls apart. Love isn’t about collecting options, it’s about choosing one person fully. Some men aren’t “restricted"", they’re intentional. Depth over variety.","Comparing women to cars is already where the logic falls apart. Love isn't about collecting options, it's about choosing one person fully. Some men aren't ""restricted"", they're intentional. Depth over variety.",True,piece_relevant
2027353668950143046,,"A mad can never fathom why people walk in the market clean and well tucked.

🚮",33,1,1,0,2026-02-27T12:02:00.000Z,https://x.com/Mr_Mobuto/status/2027353668950143046,"A mad can never fathom why people walk in the market clean and well tucked.

🚮",A mad can never fathom why people walk in the market clean and well tucked. 🚮,False,weak
2027354517050654860,,"Brokenness? Sickness? Nah. Some men just have options and the capacity to handle them. If you love cars, you don’t park one in the garage for life and act like the showroom doesn’t exist. You appreciate variety, performance, different drives. The problem isn’t wanting more it’s lying about it. If you’re built for one, cool. If you’re built for a fleet, own it.",34,1,0,0,2026-02-27T12:05:00.000Z,https://x.com/Gibsonaila/status/2027354517050654860,"Brokenness? Sickness? Nah. Some men just have options and the capacity to handle them. If you love cars, you don’t park one in the garage for life and act like the showroom doesn’t exist. You appreciate variety, performance, different drives. The problem isn’t wanting more it’s lying about it. If you’re built for one, cool. If you’re built for a fleet, own it.","Brokenness? Sickness? Nah. Some men just have options and the capacity to handle them. If you love cars, you don't park one in the garage for life and act like the showroom doesn't exist. You appreciate variety, performance, different drives. The problem isn't wanting more it's lying about it. If you're built for one, cool. If you're built for a fleet, own it.",True,piece_relevant
2027412351826223326,,You're just casually comparing women with cars. The hate is deep rooted.,26,4,0,0,2026-02-27T15:55:00.000Z,https://x.com/Naje873199n/status/2027412351826223326,You're just casually comparing women with cars. The hate is deep rooted.,You're just casually comparing women with cars. The hate is deep rooted.,True,piece_relevant
2027367090861039671,,"If you really think having several women makes you a man, you already lost. As a man, have something going on in your life other than just focusing on women...",17,0,0,0,2026-02-27T12:55:00.000Z,https://x.com/Bykeem_KE/status/2027367090861039671,"If you really think having several women makes you a man, you already lost. As a man, have something going on in your life other than just focusing on women...","If you really think having several women makes you a man, you already lost. As a man, have something going on in your life other than just focusing on women...",True,piece_relevant
2027359395856732268,,"In order for men to be able to reach that kind of level where he has access to many women, he has to be on the 1% and which majority are not there yet.
Status is which makes men attract all kinds of women.
Men need to have status first in order for them to get to the next level.",10,0,2,0,2026-02-27T12:25:00.000Z,https://x.com/Kingbariu/status/2027359395856732268,"In order for men to be able to reach that kind of level where he has access to many women, he has to be on the 1% and which majority are not there yet.
Status is which makes men attract all kinds of women.
Men need to have status first in order for them to get to the next level.","In order for men to be able to reach that kind of level where he has access to many women, he has to be on the 1% and which majority are not there yet. Status is which makes men attract all kinds of women. Men need to have status first in order for them to get to the next level.",True,piece_relevant
2027380146928587078,,"For satisfaction and internal ,only one loveable girl is enough because our soul except only one as his mate other are extra rush in mind",11,0,0,0,2026-02-27T13:47:00.000Z,https://x.com/AjayAlp420/status/2027380146928587078,"For satisfaction and internal ,only one loveable girl is enough because our soul except only one as his mate other are extra rush in mind","For satisfaction and internal ,only one loveable girl is enough because our soul except only one as his mate other are extra rush in mind",True,piece_relevant
2027365402003812839,,She is not yet born! The beautiful ones🤣🤣🤣,9,0,0,0,2026-02-27T12:49:00.000Z,https://x.com/acuoro_8/status/2027365402003812839,She is not yet born! The beautiful ones🤣🤣🤣,She is not yet born! The beautiful ones🤣🤣🤣,False,weak
2027429329974550904,,Some men have other things to think about other than their dicks. Some men just value themselves enough to know that they can also love themselves more than cars. Some men just value themselves like that.,8,1,0,0,2026-02-27T17:03:00.000Z,https://x.com/Suesu1234/status/2027429329974550904,Some men have other things to think about other than their dicks. Some men just value themselves enough to know that they can also love themselves more than cars. Some men just value themselves like that.,Some men have other things to think about other than their dicks. Some men just value themselves enough to know that they can also love themselves more than cars. Some men just value themselves like that.,True,piece_relevant
2027375093412733362,,Mens becareful of whom you sleep with ! Sex is spiritual. It can make you or break you! So as much as @kibeandy is your king of advice..this one ☝️ today i disagree with.,8,2,0,0,2026-02-27T13:27:00.000Z,https://x.com/favored7770/status/2027375093412733362,Mens becareful of whom you sleep with ! Sex is spiritual. It can make you or break you! So as much as @kibeandy is your king of advice..this one ☝️ today i disagree with.,Mens becareful of whom you sleep with ! Sex is spiritual. It can make you or break you! So as much as @kibeandy is your king of advice..this one ☝️ today i disagree with.,True,piece_relevant
2027404682235154762,,"Hiyo mindset Yako ni expensive Mzee. 
Do not ever lose your focus because of some few inches of body part, I mean we have other great body parts too like the brain, the nose and Many others",7,1,0,0,2026-02-27T15:25:00.000Z,https://x.com/PatriceRingoma/status/2027404682235154762,"Hiyo mindset Yako ni expensive Mzee. 
Do not ever lose your focus because of some few inches of body part, I mean we have other great body parts too like the brain, the nose and Many others","Hiyo mindset Yako ni expensive Mzee. Do not ever lose your focus because of some few inches of body part, I mean we have other great body parts too like the brain, the nose and Many others",True,piece_relevant
2027583590561620163,,"capitalism dicapasitated our cognition and abandoned our nation-ship (Culture), hashish, traditionally monogamy was seen as deficiency and polygamy was wealth. you are right on the brokeness part, sickness maybe the christians",3,0,2,0,2026-02-28T03:16:00.000Z,https://x.com/NORCHADV/status/2027583590561620163,"capitalism dicapasitated our cognition and abandoned our nation-ship (Culture), hashish, traditionally monogamy was seen as deficiency and polygamy was wealth. you are right on the brokeness part, sickness maybe the christians","capitalism dicapasitated our cognition and abandoned our nation-ship (Culture), hashish, traditionally monogamy was seen as deficiency and polygamy was wealth. you are right on the brokeness part, sickness maybe the christians",True,piece_relevant
2027376919352623329,,"Discipline bois, learn to be disciplined. Get your 4 women and settle.",6,0,0,0,2026-02-27T13:34:00.000Z,https://x.com/theee_goon/status/2027376919352623329,"Discipline bois, learn to be disciplined. Get your 4 women and settle.","Discipline bois, learn to be disciplined. Get your 4 women and settle.",True,piece_relevant
2027353041213497497,,A woman is like a tea bag  you never know how strong she is until she gets in hot water,3,1,1,0,2026-02-27T12:00:00.000Z,https://x.com/AntonyVault/status/2027353041213497497,A woman is like a tea bag  you never know how strong she is until she gets in hot water,A woman is like a tea bag you never know how strong she is until she gets in hot water,True,piece_relevant
2027553138773757968,,"Treating hearts like a car collection is a bold strategy, but most men just can't afford the ""maintenance"" costs of multiple models. One engine is usually enough to keep life running!",5,0,0,0,2026-02-28T01:15:00.000Z,https://x.com/okoth273031/status/2027553138773757968,"Treating hearts like a car collection is a bold strategy, but most men just can't afford the ""maintenance"" costs of multiple models. One engine is usually enough to keep life running!","Treating hearts like a car collection is a bold strategy, but most men just can't afford the ""maintenance"" costs of multiple models. One engine is usually enough to keep life running!",True,piece_relevant
2027467105470206393,,"What a man thinken is what he becomes,real mean are out here chasing real dreams not entertaining how many women he should have or cars, because his all efforts is on how to produce solutions to daily life challenges 💯💪",2,0,1,0,2026-02-27T19:33:00.000Z,https://x.com/Mutugahjonah/status/2027467105470206393,"What a man thinken is what he becomes,real mean are out here chasing real dreams not entertaining how many women he should have or cars, because his all efforts is on how to produce solutions to daily life challenges 💯💪","What a man thinken is what he becomes,real mean are out here chasing real dreams not entertaining how many women he should have or cars, because his all efforts is on how to produce solutions to daily life challenges 💯💪",True,piece_relevant
2027511341955883398,,"Wacha ni si comment, uni block kama Amerix.",4,0,0,0,2026-02-27T22:29:00.000Z,https://x.com/HerAfricanMind/status/2027511341955883398,"Wacha ni si comment, uni block kama Amerix.","Wacha ni si comment, uni block kama Amerix.",True,piece_relevant
2027400638166872246,,"It's called self respect, some  men don't want their bodies to be seen by everyone, mind you once a woman sleeps with a man the respect is thrown away, instead of saying Mr so,she will call by your first name",4,1,0,0,2026-02-27T15:09:00.000Z,https://x.com/george_zenda/status/2027400638166872246,"It's called self respect, some  men don't want their bodies to be seen by everyone, mind you once a woman sleeps with a man the respect is thrown away, instead of saying Mr so,she will call by your first name","It's called self respect, some men don't want their bodies to be seen by everyone, mind you once a woman sleeps with a man the respect is thrown away, instead of saying Mr so,she will call by your first name",True,piece_relevant
2027371392857985412,,Mzee nature it like animal kingdom,3,0,0,0,2026-02-27T13:13:00.000Z,https://x.com/Mongela_h/status/2027371392857985412,Mzee nature it like animal kingdom,Mzee nature it like animal kingdom,False,weak
2027381401767510087,,"Women are human beings with feelings, not cars to be owned by men.Gosh, women need to normalise hating men!Women you are better off alone with your cats than with stupid men like this!Tujipende please!",3,3,0,0,2026-02-27T13:52:00.000Z,https://x.com/sheila_kiplagat/status/2027381401767510087,"Women are human beings with feelings, not cars to be owned by men.Gosh, women need to normalise hating men!Women you are better off alone with your cats than with stupid men like this!Tujipende please!","Women are human beings with feelings, not cars to be owned by men.Gosh, women need to normalise hating men!Women you are better off alone with your cats than with stupid men like this!Tujipende please!",True,piece_relevant
2027383657992712223,,"In nature's software a man was given the power to impregnate at infinity(poly)...I mean he can impregnate at any point but 
Women conceive a seed at a time(mono)",3,0,0,0,2026-02-27T14:01:00.000Z,https://x.com/Pius542/status/2027383657992712223,"In nature's software a man was given the power to impregnate at infinity(poly)...I mean he can impregnate at any point but 
Women conceive a seed at a time(mono)",In nature's software a man was given the power to impregnate at infinity(poly)...I mean he can impregnate at any point but Women conceive a seed at a time(mono),True,piece_relevant
2027362612984283260,,"She's dating you because she needs your help, not your 💕",3,0,0,0,2026-02-27T12:38:00.000Z,https://x.com/Ibrah_shichenje/status/2027362612984283260,"She's dating you because she needs your help, not your 💕","She's dating you because she needs your help, not your 💕",True,scope_relevant
2027473753517760539,,People aren’t cars. Some men value depth over variety. Loyalty isn’t brokenness; it’s a choice.,2,0,0,0,2026-02-27T19:59:00.000Z,https://x.com/Mmbina231/status/2027473753517760539,People aren’t cars. Some men value depth over variety. Loyalty isn’t brokenness; it’s a choice.,People aren't cars. Some men value depth over variety. Loyalty isn't brokenness; it's a choice.,True,piece_relevant
2027428853572829637,,Everything is spiritual. Some men jaut dont want to deal with the many spirits from different women.,2,0,0,0,2026-02-27T17:01:00.000Z,https://x.com/DivineRick_/status/2027428853572829637,Everything is spiritual. Some men jaut dont want to deal with the many spirits from different women.,Everything is spiritual. Some men jaut dont want to deal with the many spirits from different women.,True,piece_relevant
2027359681534902719,,"You're misleading men into having an abundance mindset, 

You're a bad guy men.",2,1,0,0,2026-02-27T12:26:00.000Z,https://x.com/LemsFelix/status/2027359681534902719,"You're misleading men into having an abundance mindset, 

You're a bad guy men.","You're misleading men into having an abundance mindset, You're a bad guy men.",True,piece_relevant
2027411374088073280,,"Hygiene bro, Its like having home toilet but you prefer public toilets",2,0,0,0,2026-02-27T15:51:00.000Z,https://x.com/sychm/status/2027411374088073280,"Hygiene bro, Its like having home toilet but you prefer public toilets","Hygiene bro, Its like having home toilet but you prefer public toilets",False,weak
2027370190363660574,,"Al Hajji Kibe,welcome to the club.
Wekelea 4.",2,0,0,0,2026-02-27T13:08:00.000Z,https://x.com/AbillaAbdallah/status/2027370190363660574,"Al Hajji Kibe,welcome to the club.
Wekelea 4.","Al Hajji Kibe,welcome to the club. Wekelea 4.",False,weak
2027396808373096823,,Endeni na mukajaze dunia 😅😅🏃‍♂️🏃‍♂️,2,0,0,0,2026-02-27T14:54:00.000Z,https://x.com/MZALENDOKE4/status/2027396808373096823,Endeni na mukajaze dunia 😅😅🏃‍♂️🏃‍♂️,Endeni na mukajaze dunia 😅😅🏃‍♂️🏃‍♂️,False,weak
2027365754920907146,,Even me i wonder,1,0,0,0,2026-02-27T12:50:00.000Z,https://x.com/ja_Pwonji/status/2027365754920907146,Even me i wonder,Even me i wonder,False,weak
2027358048520462615,,Brokeness,1,0,0,0,2026-02-27T12:19:00.000Z,https://x.com/KINGSXI99/status/2027358048520462615,Brokeness,Brokeness,False,too_short
2027384078362644708,,If you don't love cars you can have only 1,1,0,0,0,2026-02-27T14:03:00.000Z,https://x.com/Petah01/status/2027384078362644708,If you don't love cars you can have only 1,If you don't love cars you can have only 1,True,piece_relevant
2027362772271394915,,"Yourself, you have zero!",1,0,0,0,2026-02-27T12:38:00.000Z,https://x.com/NjengaWill/status/2027362772271394915,"Yourself, you have zero!","Yourself, you have zero!",False,weak
2027374134376669274,,Wueh 🔥💔,1,0,0,0,2026-02-27T13:23:00.000Z,https://x.com/IMwaliko/status/2027374134376669274,Wueh 🔥💔,Wueh 🔥💔,False,too_short
2027372515371168041,,It's free will my friend you can choose what you want and it's perfectly okay.,1,0,0,0,2026-02-27T13:17:00.000Z,https://x.com/Lewis_6092/status/2027372515371168041,It's free will my friend you can choose what you want and it's perfectly okay.,It's free will my friend you can choose what you want and it's perfectly okay.,False,weak
2027441077569966101,,"Cars are more important than women anyday and everyday, women like you should be compared to the lowest comparison of the grid",8,0,0,0,2026-02-27T17:49:00.000Z,https://x.com/Mr_Mobuto/status/2027441077569966101,"Cars are more important than women anyday and everyday, women like you should be compared to the lowest comparison of the grid","Cars are more important than women anyday and everyday, women like you should be compared to the lowest comparison of the grid",True,piece_relevant
2027523878147264886,,So you should be equated to dowry cows?,5,0,0,0,2026-02-27T23:18:00.000Z,https://x.com/JownieDesigner/status/2027523878147264886,So you should be equated to dowry cows?,So you should be equated to dowry cows?,False,weak
2027487314620936439,,Women should be compared to cows nevertheless,4,0,0,0,2026-02-27T20:53:00.000Z,https://x.com/collins67310057/status/2027487314620936439,Women should be compared to cows nevertheless,Women should be compared to cows nevertheless,True,piece_relevant
2027448767918555431,,"Where is the lie, siku wanawake wana nunuliwa. They  go with the highest bidder!",0,0,0,0,2026-02-27T18:20:00.000Z,https://x.com/viodera/status/2027448767918555431,"Where is the lie, siku wanawake wana nunuliwa. They  go with the highest bidder!","Where is the lie, siku wanawake wana nunuliwa. They go with the highest bidder!",False,weak
2027769491954807278,,"Car-enthusiast actually love  vintage cars .As for Surwali-thusiasts like you, it's a story for another day",0,0,0,0,2026-02-28T15:34:00.000Z,https://x.com/Mega_dup/status/2027769491954807278,"Car-enthusiast actually love  vintage cars .As for Surwali-thusiasts like you, it's a story for another day","Car-enthusiast actually love vintage cars .As for Surwali-thusiasts like you, it's a story for another day",True,piece_relevant
2027651785314152807,,"Exclusive partnership,availability and reciprocity is common in such setups.

I endorse them 💯",1,1,0,0,2026-02-28T07:47:00.000Z,https://x.com/ayogo_do/status/2027651785314152807,"Exclusive partnership,availability and reciprocity is common in such setups.

I endorse them 💯","Exclusive partnership,availability and reciprocity is common in such setups. I endorse them 💯",True,scope_relevant
2027688632287731953,,People like kibe are damaged beyond repair. So they're coming to influence weak minds here. Misery loves company.,0,0,0,0,2026-02-28T10:13:00.000Z,https://x.com/Suesu1234/status/2027688632287731953,People like kibe are damaged beyond repair. So they're coming to influence weak minds here. Misery loves company.,People like kibe are damaged beyond repair. So they're coming to influence weak minds here. Misery loves company.,True,piece_relevant
2027428458150695419,,Don't mind the idiot.,0,0,0,0,2026-02-27T16:59:00.000Z,https://x.com/Suesu1234/status/2027428458150695419,Don't mind the idiot.,Don't mind the idiot.,False,weak
2027441198428762391,,You are either a woman or feminine,0,1,0,0,2026-02-27T17:50:00.000Z,https://x.com/Mr_Mobuto/status/2027441198428762391,You are either a woman or feminine,You are either a woman or feminine,True,piece_relevant
2027840436887343405,,Nah you tripping bro 😂,0,0,0,0,2026-02-28T20:16:00.000Z,https://x.com/buildyasef_/status/2027840436887343405,Nah you tripping bro 😂,Nah you tripping bro 😂,False,weak
2027779473886572641,,It's not comparing women to cars it's completely women to some expensive shiet?,2,0,0,0,2026-02-28T16:14:00.000Z,https://x.com/KaigaiDennis/status/2027779473886572641,It's not comparing women to cars it's completely women to some expensive shiet?,It's not comparing women to cars it's completely women to some expensive shiet?,True,piece_relevant
2029426522377863635,,Ukinuthia itakuua,0,0,0,0,2026-03-05T05:19:00.000Z,https://x.com/raguziwastory45/status/2029426522377863635,Ukinuthia itakuua,Ukinuthia itakuua,False,too_short
2031360036685906398,,"""spiritual""is a myth otherwise have slept with many ,,,, probably with Good or bad spirits but my life is progressing on well🫴.....( You are very religious that's why I believe that)......in the past African men where polygamous until colonisation 🫴",1,1,0,0,2026-03-10T13:22:00.000Z,https://x.com/TiercelF50096/status/2031360036685906398,"""spiritual""is a myth otherwise have slept with many ,,,, probably with Good or bad spirits but my life is progressing on well🫴.....( You are very religious that's why I believe that)......in the past African men where polygamous until colonisation 🫴","""spiritual""is a myth otherwise have slept with many ,,,, probably with Good or bad spirits but my life is progressing on well🫴.....( You are very religious that's why I believe that)......in the past African men where polygamous until colonisation 🫴",True,piece_relevant
2031432154689728756,,Ok,0,0,0,0,2026-03-10T18:09:00.000Z,https://x.com/favored7770/status/2031432154689728756,Ok,Ok,False,too_short
2027397549326287048,,Solomo wanst punished by God bytheway. So your point is invalid,1,0,0,0,2026-02-27T14:56:00.000Z,https://x.com/lordevic254/status/2027397549326287048,Solomo wanst punished by God bytheway. So your point is invalid,Solomo wanst punished by God bytheway. So your point is invalid,False,weak
2027408698016989332,,"By pooling emotional and financial capital with one high-value woman, a man creates a ""Synergistic Compound"" that accelerates wealth creation. 
A car is a tool you drive; a wife is a partner you build with.",1,0,0,0,2026-02-27T15:41:00.000Z,https://x.com/DffGlowup76133/status/2027408698016989332,"By pooling emotional and financial capital with one high-value woman, a man creates a ""Synergistic Compound"" that accelerates wealth creation. 
A car is a tool you drive; a wife is a partner you build with.","By pooling emotional and financial capital with one high-value woman, a man creates a ""Synergistic Compound"" that accelerates wealth creation. A car is a tool you drive; a wife is a partner you build with.",True,piece_relevant
2027364211404292339,,"Health wise broh ,sio kupita na kila mtu,apart from echaivi kuna herpes ,sio eti nini bit soko ndio chafu",1,0,0,0,2026-02-27T12:44:00.000Z,https://x.com/BasilMwaya35076/status/2027364211404292339,"Health wise broh ,sio kupita na kila mtu,apart from echaivi kuna herpes ,sio eti nini bit soko ndio chafu","Health wise broh ,sio kupita na kila mtu,apart from echaivi kuna herpes ,sio eti nini bit soko ndio chafu",True,scope_relevant
2027468356157141481,,Men who follow Kifee are lambistic and puny just like him,1,0,0,0,2026-02-27T19:38:00.000Z,https://x.com/AbundantDianaKE/status/2027468356157141481,Men who follow Kifee are lambistic and puny just like him,Men who follow Kifee are lambistic and puny just like him,True,piece_relevant
2027381901007184194,,"Yeah until your fun days are over, age reduces your movement to atound house and you're not fun 😒 anymore. 
You be sitting alone and hating the living coz you be dead waiting for your death day. Angel of death is patient with this type. It is fucked up if you are broke.",1,1,0,0,2026-02-27T13:54:00.000Z,https://x.com/nganispage/status/2027381901007184194,"Yeah until your fun days are over, age reduces your movement to atound house and you're not fun 😒 anymore. 
You be sitting alone and hating the living coz you be dead waiting for your death day. Angel of death is patient with this type. It is fucked up if you are broke.","Yeah until your fun days are over, age reduces your movement to atound house and you're not fun 😒 anymore. You be sitting alone and hating the living coz you be dead waiting for your death day. Angel of death is patient with this type. It is fucked up if you are broke.",True,piece_relevant
2027377179923804462,,Where did you read all this....,5,1,0,0,2026-02-27T13:36:00.000Z,https://x.com/Qadeer_001/status/2027377179923804462,Where did you read all this....,Where did you read all this....,False,weak
2027377839356457400,,In one of podcast. But it is in Arabic language.,1,0,0,0,2026-02-27T13:38:00.000Z,https://x.com/i38at/status/2027377839356457400,In one of podcast. But it is in Arabic language.,In one of podcast. But it is in Arabic language.,False,weak
2027380873021026789,,This has nothing to do with love,6,0,0,0,2026-02-27T13:50:00.000Z,https://x.com/sertommie/status/2027380873021026789,This has nothing to do with love,This has nothing to do with love,True,piece_relevant
2027411877605658770,,"😂😂😂,huyu heartbreak inaeza muua aki.",5,1,0,0,2026-02-27T15:53:00.000Z,https://x.com/JusperMosesekbz/status/2027411877605658770,"😂😂😂,huyu heartbreak inaeza muua aki.","😂😂😂,huyu heartbreak inaeza muua aki.",True,emotive_reaction
2027405802269556932,,Wewe bado ni mgeni jijini 🤣🤣🤣,4,0,0,0,2026-02-27T15:29:00.000Z,https://x.com/jimmy_olola/status/2027405802269556932,Wewe bado ni mgeni jijini 🤣🤣🤣,Wewe bado ni mgeni jijini 🤣🤣🤣,False,weak
2027382290775470217,,😂😂utaona dust mzee,2,0,0,0,2026-02-27T13:56:00.000Z,https://x.com/comfort690111/status/2027382290775470217,😂😂utaona dust mzee,😂😂utaona dust mzee,False,weak
2027401740031521221,,You will cry one day,2,0,0,0,2026-02-27T15:13:00.000Z,https://x.com/RAsitaka/status/2027401740031521221,You will cry one day,You will cry one day,False,weak
2027456053483319568,,😂😂😂 mnakuaga aje,1,0,0,0,2026-02-27T18:49:00.000Z,https://x.com/sargutajnr/status/2027456053483319568,😂😂😂 mnakuaga aje,😂😂😂 mnakuaga aje,False,too_short
2027426931101057320,,"What is ""true love""",1,0,0,0,2026-02-27T16:53:00.000Z,https://x.com/FutballGrads254/status/2027426931101057320,"What is ""true love""","What is ""true love""",True,piece_relevant
2027417479262126255,,You are a stupid boy,1,0,0,0,2026-02-27T16:16:00.000Z,https://x.com/wiknelli/status/2027417479262126255,You are a stupid boy,You are a stupid boy,False,weak
2027658018804887618,,Unasema nini wewe?,0,0,0,0,2026-02-28T08:11:00.000Z,https://x.com/jan_ndungu/status/2027658018804887618,Unasema nini wewe?,Unasema nini wewe?,False,weak
2027726768598126960,,"Nkt ,get out dude",0,0,0,0,2026-02-28T12:45:00.000Z,https://x.com/geoo_______/status/2027726768598126960,"Nkt ,get out dude","Nkt ,get out dude",False,weak
